2023-01-24 16:59:40,909 INFO    StreamThr :1167 [internal.py:wandb_internal():87] W&B internal server running at pid: 1167, started at: 2023-01-24 16:59:40.909180
2023-01-24 16:59:41,654 DEBUG   HandlerThread:1167 [system_monitor.py:probe():181] {'os': 'Linux-5.4.0-050400-generic-x86_64-with-glibc2.27', 'python': '3.9.16', 'heartbeatAt': '2023-01-24T15:59:41.642743', 'startedAt': '2023-01-24T15:59:40.902478', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/robotlabx/mtl-world/train_model.py', 'codePath': 'train_model.py', 'git': {'remote': 'https://github.com/dimarapis/mtl-world.git', 'commit': '54fc1f56fd36f244c22cd479820ff9cd33621d88'}, 'email': 'dimarapis@hotmail.com', 'root': '/home/robotlabx/mtl-world', 'host': 'robotlabX', 'username': 'robotlabx', 'executable': '/home/robotlabx/anaconda3/envs/multisim/bin/python', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 1500.8789166666666, 'min': 800.0, 'max': 4766.666666666667}, 'cpu_freq_per_core': [{'current': 1500.336, 'min': 800.0, 'max': 5200.0}, {'current': 1502.155, 'min': 800.0, 'max': 5200.0}, {'current': 1500.0, 'min': 800.0, 'max': 5200.0}, {'current': 1500.0, 'min': 800.0, 'max': 5200.0}, {'current': 1500.127, 'min': 800.0, 'max': 5200.0}, {'current': 1500.135, 'min': 800.0, 'max': 5200.0}, {'current': 1500.438, 'min': 800.0, 'max': 5200.0}, {'current': 1503.803, 'min': 800.0, 'max': 5200.0}, {'current': 1500.291, 'min': 800.0, 'max': 5200.0}, {'current': 1502.876, 'min': 800.0, 'max': 5200.0}, {'current': 1500.0, 'min': 800.0, 'max': 5200.0}, {'current': 1502.51, 'min': 800.0, 'max': 5200.0}, {'current': 1500.0, 'min': 800.0, 'max': 5200.0}, {'current': 1500.012, 'min': 800.0, 'max': 5200.0}, {'current': 1501.133, 'min': 800.0, 'max': 5200.0}, {'current': 1502.369, 'min': 800.0, 'max': 5200.0}, {'current': 1499.356, 'min': 800.0, 'max': 3900.0}, {'current': 1502.156, 'min': 800.0, 'max': 3900.0}, {'current': 1500.315, 'min': 800.0, 'max': 3900.0}, {'current': 1498.782, 'min': 800.0, 'max': 3900.0}, {'current': 1501.95, 'min': 800.0, 'max': 3900.0}, {'current': 1500.014, 'min': 800.0, 'max': 3900.0}, {'current': 1502.088, 'min': 800.0, 'max': 3900.0}, {'current': 1500.248, 'min': 800.0, 'max': 3900.0}], 'disk': {'total': 398.4970474243164, 'used': 376.31237411499023}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25438322688}], 'memory': {'total': 31.17803955078125}}
2023-01-24 16:59:41,654 INFO    HandlerThread:1167 [system_monitor.py:probe():182] Finished collecting system info
2023-01-24 16:59:41,654 INFO    HandlerThread:1167 [system_monitor.py:probe():185] Publishing system info
2023-01-24 16:59:41,654 DEBUG   HandlerThread:1167 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-01-24 16:59:41,655 DEBUG   HandlerThread:1167 [system_info.py:_save_pip():67] Saving pip packages done
2023-01-24 16:59:41,655 DEBUG   HandlerThread:1167 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-01-24 16:59:42,419 INFO    Thread-13 :1167 [dir_watcher.py:_on_file_created():275] file/dir created: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/conda-environment.yaml
2023-01-24 16:59:42,419 INFO    Thread-13 :1167 [dir_watcher.py:_on_file_created():275] file/dir created: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/wandb-summary.json
2023-01-24 16:59:42,420 INFO    Thread-13 :1167 [dir_watcher.py:_on_file_created():275] file/dir created: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/requirements.txt
2023-01-24 16:59:42,833 DEBUG   HandlerThread:1167 [system_info.py:_save_conda():86] Saving conda packages done
2023-01-24 16:59:42,834 INFO    HandlerThread:1167 [system_monitor.py:probe():187] Finished publishing system info
2023-01-24 16:59:42,836 DEBUG   SenderThread:1167 [sender.py:send():334] send: files
2023-01-24 16:59:42,836 INFO    SenderThread:1167 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2023-01-24 16:59:42,839 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: stop_status
2023-01-24 16:59:42,839 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: stop_status
2023-01-24 16:59:43,045 DEBUG   SenderThread:1167 [sender.py:send():334] send: telemetry
2023-01-24 16:59:43,418 INFO    Thread-16 :1167 [upload_job.py:push():143] Uploaded file /tmp/tmpk881doxnwandb/1pfprqjx-wandb-metadata.json
2023-01-24 16:59:43,419 INFO    Thread-13 :1167 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/conda-environment.yaml
2023-01-24 16:59:43,419 INFO    Thread-13 :1167 [dir_watcher.py:_on_file_created():275] file/dir created: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/output.log
2023-01-24 16:59:43,419 INFO    Thread-13 :1167 [dir_watcher.py:_on_file_created():275] file/dir created: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/wandb-metadata.json
2023-01-24 16:59:43,786 DEBUG   SenderThread:1167 [sender.py:send():334] send: exit
2023-01-24 16:59:43,786 INFO    SenderThread:1167 [sender.py:send_exit():557] handling exit code: 1
2023-01-24 16:59:43,786 INFO    SenderThread:1167 [sender.py:send_exit():559] handling runtime: 2
2023-01-24 16:59:43,787 INFO    SenderThread:1167 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-24 16:59:43,787 INFO    SenderThread:1167 [sender.py:send_exit():565] send defer
2023-01-24 16:59:43,787 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: defer
2023-01-24 16:59:43,787 INFO    HandlerThread:1167 [handler.py:handle_request_defer():170] handle defer: 0
2023-01-24 16:59:43,787 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: defer
2023-01-24 16:59:43,787 INFO    SenderThread:1167 [sender.py:send_request_defer():581] handle sender defer: 0
2023-01-24 16:59:43,787 INFO    SenderThread:1167 [sender.py:transition_state():585] send defer: 1
2023-01-24 16:59:43,787 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: defer
2023-01-24 16:59:43,787 INFO    HandlerThread:1167 [handler.py:handle_request_defer():170] handle defer: 1
2023-01-24 16:59:43,787 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: defer
2023-01-24 16:59:43,787 INFO    SenderThread:1167 [sender.py:send_request_defer():581] handle sender defer: 1
2023-01-24 16:59:43,787 INFO    SenderThread:1167 [sender.py:transition_state():585] send defer: 2
2023-01-24 16:59:43,787 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: defer
2023-01-24 16:59:43,787 INFO    HandlerThread:1167 [handler.py:handle_request_defer():170] handle defer: 2
2023-01-24 16:59:43,787 INFO    HandlerThread:1167 [system_monitor.py:finish():161] Stopping system monitor
2023-01-24 16:59:43,787 DEBUG   SystemMonitor:1167 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-24 16:59:43,788 DEBUG   SystemMonitor:1167 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-24 16:59:43,788 DEBUG   SystemMonitor:1167 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-24 16:59:43,788 INFO    HandlerThread:1167 [interfaces.py:finish():175] Joined cpu
2023-01-24 16:59:43,788 INFO    HandlerThread:1167 [interfaces.py:finish():175] Joined disk
2023-01-24 16:59:43,823 INFO    HandlerThread:1167 [interfaces.py:finish():175] Joined gpu
2023-01-24 16:59:43,823 INFO    HandlerThread:1167 [interfaces.py:finish():175] Joined memory
2023-01-24 16:59:43,823 INFO    HandlerThread:1167 [interfaces.py:finish():175] Joined network
2023-01-24 16:59:43,824 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: defer
2023-01-24 16:59:43,824 INFO    SenderThread:1167 [sender.py:send_request_defer():581] handle sender defer: 2
2023-01-24 16:59:43,824 INFO    SenderThread:1167 [sender.py:transition_state():585] send defer: 3
2023-01-24 16:59:43,824 DEBUG   SenderThread:1167 [sender.py:send():334] send: stats
2023-01-24 16:59:43,824 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: defer
2023-01-24 16:59:43,824 INFO    HandlerThread:1167 [handler.py:handle_request_defer():170] handle defer: 3
2023-01-24 16:59:43,824 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: defer
2023-01-24 16:59:43,824 INFO    SenderThread:1167 [sender.py:send_request_defer():581] handle sender defer: 3
2023-01-24 16:59:43,824 INFO    SenderThread:1167 [sender.py:transition_state():585] send defer: 4
2023-01-24 16:59:43,824 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: defer
2023-01-24 16:59:43,824 INFO    HandlerThread:1167 [handler.py:handle_request_defer():170] handle defer: 4
2023-01-24 16:59:43,825 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: defer
2023-01-24 16:59:43,825 INFO    SenderThread:1167 [sender.py:send_request_defer():581] handle sender defer: 4
2023-01-24 16:59:43,825 INFO    SenderThread:1167 [sender.py:transition_state():585] send defer: 5
2023-01-24 16:59:43,825 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: defer
2023-01-24 16:59:43,825 INFO    HandlerThread:1167 [handler.py:handle_request_defer():170] handle defer: 5
2023-01-24 16:59:43,825 DEBUG   SenderThread:1167 [sender.py:send():334] send: summary
2023-01-24 16:59:43,825 INFO    SenderThread:1167 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-24 16:59:43,825 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: defer
2023-01-24 16:59:43,825 INFO    SenderThread:1167 [sender.py:send_request_defer():581] handle sender defer: 5
2023-01-24 16:59:43,825 INFO    SenderThread:1167 [sender.py:transition_state():585] send defer: 6
2023-01-24 16:59:43,825 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: defer
2023-01-24 16:59:43,825 INFO    HandlerThread:1167 [handler.py:handle_request_defer():170] handle defer: 6
2023-01-24 16:59:43,825 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: defer
2023-01-24 16:59:43,825 INFO    SenderThread:1167 [sender.py:send_request_defer():581] handle sender defer: 6
2023-01-24 16:59:43,827 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 16:59:44,120 INFO    SenderThread:1167 [sender.py:transition_state():585] send defer: 7
2023-01-24 16:59:44,120 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: defer
2023-01-24 16:59:44,121 INFO    HandlerThread:1167 [handler.py:handle_request_defer():170] handle defer: 7
2023-01-24 16:59:44,121 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: defer
2023-01-24 16:59:44,121 INFO    SenderThread:1167 [sender.py:send_request_defer():581] handle sender defer: 7
2023-01-24 16:59:44,420 INFO    Thread-13 :1167 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/wandb-summary.json
2023-01-24 16:59:44,420 INFO    Thread-13 :1167 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/config.yaml
2023-01-24 16:59:44,786 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: poll_exit
2023-01-24 16:59:45,420 INFO    Thread-13 :1167 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/output.log
2023-01-24 16:59:45,792 INFO    SenderThread:1167 [sender.py:transition_state():585] send defer: 8
2023-01-24 16:59:45,792 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: poll_exit
2023-01-24 16:59:45,792 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: defer
2023-01-24 16:59:45,792 INFO    HandlerThread:1167 [handler.py:handle_request_defer():170] handle defer: 8
2023-01-24 16:59:45,792 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: defer
2023-01-24 16:59:45,792 INFO    SenderThread:1167 [sender.py:send_request_defer():581] handle sender defer: 8
2023-01-24 16:59:45,812 INFO    SenderThread:1167 [sender.py:transition_state():585] send defer: 9
2023-01-24 16:59:45,812 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: defer
2023-01-24 16:59:45,812 INFO    HandlerThread:1167 [handler.py:handle_request_defer():170] handle defer: 9
2023-01-24 16:59:45,812 DEBUG   SenderThread:1167 [sender.py:send():334] send: artifact
2023-01-24 16:59:46,421 INFO    Thread-13 :1167 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/output.log
2023-01-24 16:59:46,960 INFO    SenderThread:1167 [sender.py:send_artifact():1415] sent artifact job-https___github.com_dimarapis_mtl-world.git_train_model.py - {'id': 'QXJ0aWZhY3Q6MzQxMTY2NjM4', 'digest': '7c895f3833c25ec1bfd4c9523c7740c4', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_dimarapis_mtl-world.git_train_model.py', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwNDM0MDM0', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzQxMTgzNzY1', 'versionIndex': 2}}, 'version': 'v1'}
2023-01-24 16:59:46,961 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: defer
2023-01-24 16:59:46,961 INFO    SenderThread:1167 [sender.py:send_request_defer():581] handle sender defer: 9
2023-01-24 16:59:46,961 INFO    SenderThread:1167 [dir_watcher.py:finish():362] shutting down directory watcher
2023-01-24 16:59:47,421 INFO    SenderThread:1167 [dir_watcher.py:finish():392] scan: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files
2023-01-24 16:59:47,422 INFO    SenderThread:1167 [dir_watcher.py:finish():406] scan save: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/wandb-summary.json wandb-summary.json
2023-01-24 16:59:47,422 INFO    SenderThread:1167 [dir_watcher.py:finish():406] scan save: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/config.yaml config.yaml
2023-01-24 16:59:47,422 INFO    SenderThread:1167 [dir_watcher.py:finish():406] scan save: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/conda-environment.yaml conda-environment.yaml
2023-01-24 16:59:47,422 INFO    SenderThread:1167 [dir_watcher.py:finish():406] scan save: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/output.log output.log
2023-01-24 16:59:47,422 INFO    SenderThread:1167 [dir_watcher.py:finish():406] scan save: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/requirements.txt requirements.txt
2023-01-24 16:59:47,426 INFO    SenderThread:1167 [dir_watcher.py:finish():406] scan save: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/wandb-metadata.json wandb-metadata.json
2023-01-24 16:59:47,426 INFO    SenderThread:1167 [sender.py:transition_state():585] send defer: 10
2023-01-24 16:59:47,429 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: defer
2023-01-24 16:59:47,429 INFO    HandlerThread:1167 [handler.py:handle_request_defer():170] handle defer: 10
2023-01-24 16:59:47,434 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: defer
2023-01-24 16:59:47,434 INFO    SenderThread:1167 [sender.py:send_request_defer():581] handle sender defer: 10
2023-01-24 16:59:47,434 INFO    SenderThread:1167 [file_pusher.py:finish():160] shutting down file pusher
2023-01-24 16:59:48,081 INFO    Thread-17 :1167 [upload_job.py:push():143] Uploaded file /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/wandb-summary.json
2023-01-24 16:59:48,088 INFO    Thread-20 :1167 [upload_job.py:push():143] Uploaded file /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/output.log
2023-01-24 16:59:48,101 INFO    Thread-19 :1167 [upload_job.py:push():143] Uploaded file /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/conda-environment.yaml
2023-01-24 16:59:48,103 INFO    Thread-21 :1167 [upload_job.py:push():143] Uploaded file /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/requirements.txt
2023-01-24 16:59:48,107 INFO    Thread-18 :1167 [upload_job.py:push():143] Uploaded file /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/files/config.yaml
2023-01-24 16:59:48,307 INFO    Thread-12 :1167 [sender.py:transition_state():585] send defer: 11
2023-01-24 16:59:48,308 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: defer
2023-01-24 16:59:48,308 INFO    HandlerThread:1167 [handler.py:handle_request_defer():170] handle defer: 11
2023-01-24 16:59:48,308 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: defer
2023-01-24 16:59:48,308 INFO    SenderThread:1167 [sender.py:send_request_defer():581] handle sender defer: 11
2023-01-24 16:59:48,308 INFO    SenderThread:1167 [file_pusher.py:join():165] waiting for file pusher
2023-01-24 16:59:48,308 INFO    SenderThread:1167 [sender.py:transition_state():585] send defer: 12
2023-01-24 16:59:48,308 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: defer
2023-01-24 16:59:48,308 INFO    HandlerThread:1167 [handler.py:handle_request_defer():170] handle defer: 12
2023-01-24 16:59:48,308 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: defer
2023-01-24 16:59:48,308 INFO    SenderThread:1167 [sender.py:send_request_defer():581] handle sender defer: 12
2023-01-24 16:59:48,474 INFO    SenderThread:1167 [sender.py:transition_state():585] send defer: 13
2023-01-24 16:59:48,474 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: defer
2023-01-24 16:59:48,474 INFO    HandlerThread:1167 [handler.py:handle_request_defer():170] handle defer: 13
2023-01-24 16:59:48,474 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: defer
2023-01-24 16:59:48,474 INFO    SenderThread:1167 [sender.py:send_request_defer():581] handle sender defer: 13
2023-01-24 16:59:48,475 INFO    SenderThread:1167 [sender.py:transition_state():585] send defer: 14
2023-01-24 16:59:48,475 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: defer
2023-01-24 16:59:48,475 DEBUG   SenderThread:1167 [sender.py:send():334] send: final
2023-01-24 16:59:48,475 INFO    HandlerThread:1167 [handler.py:handle_request_defer():170] handle defer: 14
2023-01-24 16:59:48,475 DEBUG   SenderThread:1167 [sender.py:send():334] send: footer
2023-01-24 16:59:48,476 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: defer
2023-01-24 16:59:48,476 INFO    SenderThread:1167 [sender.py:send_request_defer():581] handle sender defer: 14
2023-01-24 16:59:48,477 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: poll_exit
2023-01-24 16:59:48,477 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: server_info
2023-01-24 16:59:48,477 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: get_summary
2023-01-24 16:59:48,478 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: poll_exit
2023-01-24 16:59:48,478 DEBUG   SenderThread:1167 [sender.py:send_request():361] send_request: server_info
2023-01-24 16:59:48,481 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: sampled_history
2023-01-24 16:59:48,705 INFO    MainThread:1167 [wandb_run.py:_footer_history_summary_info():3427] rendering history
2023-01-24 16:59:48,706 INFO    MainThread:1167 [wandb_run.py:_footer_history_summary_info():3459] rendering summary
2023-01-24 16:59:48,706 INFO    MainThread:1167 [wandb_run.py:_footer_sync_info():3383] logging synced files
2023-01-24 16:59:48,706 DEBUG   HandlerThread:1167 [handler.py:handle_request():144] handle_request: shutdown
2023-01-24 16:59:48,706 INFO    HandlerThread:1167 [handler.py:finish():841] shutting down handler
2023-01-24 16:59:49,478 INFO    WriterThread:1167 [datastore.py:close():299] close: /home/robotlabx/mtl-world/wandb/run-20230124_165940-iza9u92k/run-iza9u92k.wandb
2023-01-24 16:59:49,705 INFO    SenderThread:1167 [sender.py:finish():1491] shutting down sender
2023-01-24 16:59:49,705 INFO    SenderThread:1167 [file_pusher.py:finish():160] shutting down file pusher
2023-01-24 16:59:49,706 INFO    SenderThread:1167 [file_pusher.py:join():165] waiting for file pusher
